step,train_loss,val_loss
1796,3.724207639694214,nan
1797,3.834500789642334,nan
1798,3.7789058685302734,nan
1799,3.722355604171753,nan
1800,3.7131412029266357,nan
1801,3.728991985321045,nan
1802,3.7365570068359375,nan
1803,3.7749109268188477,nan
1804,3.795599937438965,nan
1805,3.8186450004577637,nan
1806,3.6965482234954834,nan
1807,3.756986618041992,nan
1808,3.72660493850708,nan
1809,3.728208541870117,nan
1810,3.7246217727661133,nan
1811,3.7885169982910156,nan
1812,3.7442100048065186,nan
1813,3.7012243270874023,nan
1814,3.657963752746582,nan
1815,3.7214620113372803,nan
1816,3.6970162391662598,nan
1817,3.7659308910369873,nan
1818,3.76619291305542,nan
1819,3.7322607040405273,nan
1820,3.6705639362335205,nan
1821,3.7572433948516846,nan
1822,3.765190601348877,nan
1823,3.711897611618042,nan
1824,3.753272533416748,nan
1825,3.632413387298584,nan
1826,3.7437052726745605,nan
1827,3.747030258178711,nan
1828,3.6803460121154785,nan
1829,3.703366994857788,nan
1830,3.7316689491271973,nan
1831,3.684046745300293,nan
1832,3.7284762859344482,nan
1833,3.734476089477539,nan
1834,3.6972098350524902,nan
1835,3.7143092155456543,nan
1836,3.692579746246338,nan
1837,3.7406599521636963,nan
1838,3.7184765338897705,nan
1839,3.710495948791504,nan
1840,3.7714343070983887,nan
1841,3.6996498107910156,nan
1842,3.6919333934783936,nan
1843,3.6922287940979004,nan
1844,3.765104293823242,nan
1845,3.7622897624969482,nan
1846,3.7270636558532715,nan
1847,3.7298645973205566,nan
1848,3.730264902114868,nan
1849,3.7517011165618896,nan
1850,3.7056050300598145,nan
1851,3.6872217655181885,nan
1852,3.664090156555176,nan
1853,3.6963486671447754,nan
1854,3.6985297203063965,nan
1855,3.786470413208008,nan
1856,3.6724348068237305,nan
1857,3.689440965652466,nan
1858,3.7210910320281982,nan
1859,3.740448474884033,nan
1860,3.71100115776062,nan
1861,3.7429251670837402,nan
1862,3.7469897270202637,nan
1863,3.717332601547241,nan
1864,3.7045602798461914,nan
1865,3.7143726348876953,nan
1866,3.6767666339874268,nan
1867,3.6877102851867676,nan
1868,3.734687089920044,nan
1869,3.639193534851074,nan
1870,3.7280635833740234,nan
1871,3.7289040088653564,nan
1872,3.697949171066284,nan
1873,3.7383179664611816,nan
1874,3.699972629547119,nan
1875,3.7125205993652344,nan
1876,3.7230353355407715,nan
1877,3.6688129901885986,nan
1878,3.7029805183410645,nan
1879,3.7270448207855225,nan
1880,3.714292526245117,nan
1881,3.72188663482666,nan
1882,3.758572578430176,nan
1883,3.718194007873535,nan
1884,3.7425456047058105,nan
1885,3.757486581802368,nan
1886,3.690361738204956,nan
1887,3.671691656112671,nan
1888,3.6957013607025146,nan
1889,3.717313766479492,nan
1890,3.681631565093994,nan
1891,3.6764609813690186,nan
1892,3.699504852294922,nan
1893,3.6983864307403564,nan
1894,3.6875600814819336,nan
1895,3.6590256690979004,nan
1896,3.6980297565460205,nan
1897,3.7120282649993896,nan
1898,3.7148823738098145,nan
1899,3.689124345779419,nan
1900,3.736027717590332,nan
1901,3.7300453186035156,nan
1902,3.6966426372528076,nan
1903,3.730487823486328,nan
1904,3.783017635345459,nan
1905,3.7173702716827393,nan
1906,3.6696054935455322,nan
1907,3.733386516571045,nan
1908,3.6787209510803223,nan
1909,3.6660540103912354,nan
1910,3.7126429080963135,nan
1911,3.69787335395813,nan
1912,3.666674852371216,nan
1913,3.7216477394104004,nan
1914,3.729341506958008,nan
1915,3.7068119049072266,nan
1916,3.694899082183838,nan
1917,3.6603212356567383,nan
1918,3.6906113624572754,nan
1919,3.7015628814697266,nan
1920,3.75542950630188,nan
1921,3.6682217121124268,nan
1922,3.67997145652771,nan
1923,3.7157340049743652,nan
1924,3.674372673034668,nan
1925,3.739500045776367,nan
1926,3.6697380542755127,nan
1927,3.688657283782959,nan
1928,3.6527326107025146,nan
1929,3.7091760635375977,nan
1930,3.731386661529541,nan
1931,3.67541766166687,nan
1932,3.7081546783447266,nan
1933,3.8372459411621094,nan
1934,3.728313446044922,nan
1935,3.6406242847442627,nan
1936,3.6239359378814697,nan
1937,3.710598945617676,nan
1938,3.7320609092712402,nan
1939,3.6646416187286377,nan
1940,3.6680245399475098,nan
1941,3.6313157081604004,nan
1942,3.65177059173584,nan
1943,3.6656699180603027,nan
1944,3.715475559234619,nan
1945,3.710330009460449,nan
1946,3.650995969772339,nan
1947,3.7025961875915527,nan
1948,3.683633327484131,nan
1949,3.77789044380188,nan
1950,3.6308889389038086,nan
1951,3.7555906772613525,nan
1952,3.6800193786621094,nan
1953,3.723398447036743,nan
1954,3.689706563949585,nan
1955,3.6972362995147705,nan
1956,3.648130416870117,nan
1957,3.6562461853027344,nan
1958,3.689260482788086,nan
1959,3.699066162109375,nan
1960,3.6603007316589355,nan
1961,3.7120885848999023,nan
1962,3.692342519760132,nan
1963,3.7226781845092773,nan
1964,3.695369243621826,nan
1965,3.718801975250244,nan
1966,3.708749294281006,nan
1967,3.7108511924743652,nan
1968,3.682267189025879,nan
1969,3.6641252040863037,nan
1970,3.675454616546631,nan
1971,3.638036012649536,nan
1972,3.6600334644317627,nan
1973,3.7798314094543457,nan
1974,3.6711905002593994,nan
1975,3.7627036571502686,nan
1976,3.7062761783599854,nan
1977,3.688849449157715,nan
1978,3.7337355613708496,nan
1979,3.7412877082824707,nan
1980,3.641561269760132,nan
1981,3.7186615467071533,nan
1982,3.714005470275879,nan
1983,3.678424119949341,nan
1984,3.657564163208008,nan
1985,3.6525657176971436,nan
1986,3.674598217010498,nan
1987,3.6764562129974365,nan
1988,3.6563777923583984,nan
1989,3.6663472652435303,nan
1990,3.684291362762451,nan
1991,3.6189732551574707,nan
1992,3.7229959964752197,nan
1993,3.717756509780884,nan
1994,3.6812868118286133,nan
1995,3.688497304916382,nan
1996,3.7095203399658203,nan
1997,3.690699815750122,nan
1998,3.6562881469726562,nan
1999,3.701860189437866,nan
2000,3.591688871383667,3.6612417697906494
2001,3.6775426864624023,nan
2002,3.6723227500915527,nan
2003,3.7701640129089355,nan
2004,3.5928404331207275,nan
2005,3.6452884674072266,nan
2006,3.64656662940979,nan
2007,3.6663689613342285,nan
2008,3.7133045196533203,nan
2009,3.7060532569885254,nan
2010,3.6719603538513184,nan
2011,3.6420412063598633,nan
2012,3.6874074935913086,nan
2013,3.611668825149536,nan
2014,3.7255070209503174,nan
2015,3.6766581535339355,nan
2016,3.697922468185425,nan
2017,3.6805038452148438,nan
2018,3.7564351558685303,nan
2019,3.6757023334503174,nan
2020,3.6799864768981934,nan
2021,3.6760270595550537,nan
2022,3.6712701320648193,nan
2023,3.6607227325439453,nan
2024,3.6771721839904785,nan
2025,3.681028366088867,nan
2026,3.683919906616211,nan
2027,3.6855196952819824,nan
2028,3.7189793586730957,nan
2029,3.6459949016571045,nan
2030,3.7053170204162598,nan
2031,3.654939651489258,nan
2032,3.6915283203125,nan
2033,3.6289823055267334,nan
2034,3.650602340698242,nan
2035,3.652191162109375,nan
2036,3.7016124725341797,nan
2037,3.709160566329956,nan
2038,3.6236586570739746,nan
2039,3.7316994667053223,nan
2040,3.714674234390259,nan
2041,3.679506778717041,nan
2042,3.6493585109710693,nan
2043,3.6829705238342285,nan
2044,3.639110803604126,nan
2045,3.68833065032959,nan
2046,3.7507238388061523,nan
2047,3.6217613220214844,nan
2048,3.625108480453491,nan
2049,3.648808002471924,nan
2050,3.6718101501464844,nan
2051,3.666154384613037,nan
2052,3.6241707801818848,nan
2053,3.624429225921631,nan
2054,3.6622936725616455,nan
2055,3.6151697635650635,nan
2056,3.6550862789154053,nan
2057,3.646630048751831,nan
2058,3.6877236366271973,nan
2059,3.6618940830230713,nan
2060,3.6751179695129395,nan
2061,3.6685080528259277,nan
2062,3.6726572513580322,nan
2063,3.6992642879486084,nan
2064,3.6900479793548584,nan
2065,3.6549506187438965,nan
2066,3.6676483154296875,nan
2067,3.643061876296997,nan
2068,3.697984218597412,nan
2069,3.668541431427002,nan
2070,3.6901445388793945,nan
2071,3.710244655609131,nan
2072,3.6888625621795654,nan
2073,3.6161041259765625,nan
2074,3.6449973583221436,nan
2075,3.7030997276306152,nan
2076,3.657701253890991,nan
2077,3.6778979301452637,nan
2078,3.7142364978790283,nan
2079,3.663079261779785,nan
2080,3.6301960945129395,nan
2081,3.643141746520996,nan
2082,3.659327745437622,nan
2083,3.6597344875335693,nan
2084,3.695162057876587,nan
2085,3.6738853454589844,nan
2086,3.649500608444214,nan
2087,3.6495285034179688,nan
2088,3.652454376220703,nan
2089,3.6893508434295654,nan
2090,3.6642186641693115,nan
2091,3.660614252090454,nan
2092,3.6523191928863525,nan
2093,3.6414012908935547,nan
2094,3.606184482574463,nan
2095,3.6544196605682373,nan
2096,3.681152820587158,nan
2097,3.642479181289673,nan
2098,3.660079002380371,nan
2099,3.6072051525115967,nan
2100,3.6590754985809326,nan
2101,3.6902546882629395,nan
2102,3.6704583168029785,nan
2103,3.6790549755096436,nan
2104,3.688450813293457,nan
2105,3.6847972869873047,nan
2106,3.6283581256866455,nan
2107,3.6342756748199463,nan
2108,3.6072585582733154,nan
2109,3.6189756393432617,nan
2110,3.680043935775757,nan
2111,3.680253744125366,nan
2112,3.66727876663208,nan
2113,3.6624908447265625,nan
2114,3.638890266418457,nan
2115,3.6751132011413574,nan
2116,3.765589952468872,nan
2117,3.665292263031006,nan
2118,3.646528720855713,nan
2119,3.66416597366333,nan
2120,3.627277374267578,nan
2121,3.6237754821777344,nan
2122,3.644670248031616,nan
2123,3.642561435699463,nan
2124,3.657956838607788,nan
2125,3.7092525959014893,nan
2126,3.6261987686157227,nan
2127,3.6631252765655518,nan
2128,3.623129367828369,nan
2129,3.6131365299224854,nan
2130,3.701749563217163,nan
2131,3.669975757598877,nan
2132,3.6453752517700195,nan
2133,3.719269275665283,nan
2134,3.664605140686035,nan
2135,3.6448874473571777,nan
2136,3.5922834873199463,nan
2137,3.6276516914367676,nan
2138,3.6644890308380127,nan
2139,3.6191959381103516,nan
2140,3.635223388671875,nan
2141,3.631103038787842,nan
2142,3.6205224990844727,nan
2143,3.6491482257843018,nan
2144,3.613224983215332,nan
2145,3.6392922401428223,nan
2146,3.6527082920074463,nan
2147,3.6391963958740234,nan
2148,3.697798728942871,nan
2149,3.6598737239837646,nan
2150,3.638800859451294,nan
2151,3.648367404937744,nan
2152,3.6541123390197754,nan
2153,3.6242380142211914,nan
2154,3.6620986461639404,nan
2155,3.6326024532318115,nan
2156,3.675619602203369,nan
2157,3.65293550491333,nan
2158,3.651121139526367,nan
2159,3.656439781188965,nan
2160,3.657414197921753,nan
2161,3.7274718284606934,nan
2162,3.638193368911743,nan
2163,3.6019515991210938,nan
2164,3.5966956615448,nan
2165,3.639908790588379,nan
2166,3.63700795173645,nan
2167,3.6069495677948,nan
2168,3.6458547115325928,nan
2169,3.596815586090088,nan
2170,3.6541268825531006,nan
2171,3.560605764389038,nan
2172,3.570789337158203,nan
2173,3.6428842544555664,nan
2174,3.593454122543335,nan
2175,3.619826555252075,nan
2176,3.735299825668335,nan
2177,3.6696765422821045,nan
2178,3.6540510654449463,nan
2179,3.6416618824005127,nan
2180,3.62576961517334,nan
2181,3.617598295211792,nan
2182,3.6625866889953613,nan
2183,3.6811892986297607,nan
2184,3.630080461502075,nan
2185,3.5807693004608154,nan
2186,3.6820952892303467,nan
2187,3.6175169944763184,nan
2188,3.6105146408081055,nan
2189,3.607679843902588,nan
2190,3.6143832206726074,nan
2191,3.6314971446990967,nan
2192,3.6479854583740234,nan
2193,3.629075288772583,nan
2194,3.6794674396514893,nan
2195,3.6130425930023193,nan
2196,3.6374990940093994,nan
2197,3.634216785430908,nan
2198,3.6771762371063232,nan
2199,3.6968834400177,nan
2200,3.6518115997314453,nan
2201,3.6046886444091797,nan
2202,3.6179285049438477,nan
2203,3.6476399898529053,nan
2204,3.65730881690979,nan
2205,3.635775566101074,nan
2206,3.6466987133026123,nan
2207,3.5609047412872314,nan
2208,3.601919651031494,nan
2209,3.641570568084717,nan
2210,3.5991158485412598,nan
2211,3.6195695400238037,nan
2212,3.6653692722320557,nan
2213,3.626924514770508,nan
2214,3.6256229877471924,nan
2215,3.613880157470703,nan
2216,3.5749120712280273,nan
2217,3.586252450942993,nan
2218,3.6825637817382812,nan
2219,3.59702730178833,nan
2220,3.6069581508636475,nan
2221,3.669279098510742,nan
2222,3.6194286346435547,nan
2223,3.6225695610046387,nan
2224,3.6074841022491455,nan
2225,3.6669204235076904,nan
2226,3.603989839553833,nan
2227,3.634312629699707,nan
2228,3.5999794006347656,nan
2229,3.63478422164917,nan
2230,3.598665237426758,nan
2231,3.6648168563842773,nan
2232,3.5862083435058594,nan
2233,3.6232850551605225,nan
2234,3.6426010131835938,nan
2235,3.6107869148254395,nan
2236,3.595180034637451,nan
2237,3.63901686668396,nan
2238,3.6733016967773438,nan
2239,3.6066606044769287,nan
2240,3.6121535301208496,nan
2241,3.6080355644226074,nan
2242,3.661936044692993,nan
2243,3.6805672645568848,nan
2244,3.677586555480957,nan
2245,3.631863594055176,nan
2246,3.5806849002838135,nan
2247,3.661271572113037,nan
2248,3.5989418029785156,nan
2249,3.576967239379883,nan
2250,3.6107990741729736,3.611412763595581
2251,3.6027543544769287,nan
2252,3.640702724456787,nan
2253,3.7175779342651367,nan
2254,3.6608266830444336,nan
2255,3.721646308898926,nan
2256,3.614206314086914,nan
2257,3.7038662433624268,nan
2258,3.654240131378174,nan
2259,3.6868128776550293,nan
2260,3.630239963531494,nan
2261,3.592715263366699,nan
2262,3.6757583618164062,nan
2263,3.586273670196533,nan
2264,3.6361351013183594,nan
2265,3.633676052093506,nan
2266,3.627556324005127,nan
2267,3.644996166229248,nan
2268,3.6398439407348633,nan
2269,3.6144323348999023,nan
2270,3.5743660926818848,nan
2271,3.5989127159118652,nan
2272,3.5356945991516113,nan
2273,3.679394006729126,nan
2274,3.6638975143432617,nan
2275,3.6557300090789795,nan
2276,3.6259818077087402,nan
2277,3.606407880783081,nan
2278,3.5691745281219482,nan
2279,3.6084036827087402,nan
2280,3.748868465423584,nan
2281,3.6388769149780273,nan
2282,3.654311180114746,nan
2283,3.6101980209350586,nan
2284,3.5441439151763916,nan
2285,3.6118838787078857,nan
2286,3.609035015106201,nan
2287,3.6003687381744385,nan
2288,3.6271543502807617,nan
2289,3.603285074234009,nan
2290,3.6155974864959717,nan
2291,3.628756284713745,nan
2292,3.5844850540161133,nan
2293,3.634547472000122,nan
2294,3.5732948780059814,nan
2295,3.6376330852508545,nan
2296,3.6209347248077393,nan
2297,3.6202473640441895,nan
2298,3.5809695720672607,nan
2299,3.637661933898926,nan
2300,3.609400510787964,nan
2301,3.5989885330200195,nan
2302,3.656223773956299,nan
2303,3.5949344635009766,nan
2304,3.561382532119751,nan
2305,3.605907440185547,nan
2306,3.6103551387786865,nan
2307,3.6324729919433594,nan
2308,3.558755874633789,nan
2309,3.582313060760498,nan
2310,3.6368556022644043,nan
2311,3.645673990249634,nan
2312,3.623385190963745,nan
2313,3.586650848388672,nan
2314,3.635230302810669,nan
2315,3.629633903503418,nan
2316,3.6024930477142334,nan
2317,3.5758986473083496,nan
2318,3.628459930419922,nan
2319,3.610351800918579,nan
2320,3.589643955230713,nan
2321,3.620792865753174,nan
2322,3.6372275352478027,nan
2323,3.599982738494873,nan
2324,3.621770143508911,nan
2325,3.671271324157715,nan
2326,3.623669147491455,nan
2327,3.623331069946289,nan
2328,3.69087290763855,nan
2329,3.5456130504608154,nan
2330,3.6047592163085938,nan
2331,3.545560359954834,nan
2332,3.637270212173462,nan
2333,3.571561098098755,nan
2334,3.6251018047332764,nan
2335,3.615856885910034,nan
2336,3.5865612030029297,nan
2337,3.6274852752685547,nan
2338,3.6001975536346436,nan
2339,3.635707139968872,nan
2340,3.6181583404541016,nan
2341,3.6136515140533447,nan
2342,3.6209301948547363,nan
2343,3.601435899734497,nan
2344,3.5625157356262207,nan
2345,3.57686185836792,nan
2346,3.5702972412109375,nan
2347,3.6586599349975586,nan
2348,3.6139938831329346,nan
2349,3.6216564178466797,nan
2350,3.637641429901123,nan
2351,3.615161657333374,nan
2352,3.626505136489868,nan
2353,3.6115684509277344,nan
2354,3.637495279312134,nan
2355,3.5675759315490723,nan
2356,3.545464277267456,nan
2357,3.5442183017730713,nan
2358,3.5735363960266113,nan
2359,3.582071304321289,nan
2360,3.607370138168335,nan
2361,3.61277437210083,nan
2362,3.625372886657715,nan
2363,3.6457877159118652,nan
2364,3.545173168182373,nan
2365,3.5760881900787354,nan
2366,3.603034257888794,nan
2367,3.6244306564331055,nan
2368,3.6264665126800537,nan
2369,3.5999338626861572,nan
2370,3.6213858127593994,nan
2371,3.5825395584106445,nan
2372,3.579281806945801,nan
2373,3.6107113361358643,nan
2374,3.636593818664551,nan
2375,3.5995941162109375,nan
2376,3.590414524078369,nan
2377,3.600461483001709,nan
2378,3.539020299911499,nan
2379,3.564617395401001,nan
2380,3.5754988193511963,nan
2381,3.5798377990722656,nan
2382,3.6236584186553955,nan
2383,3.6398439407348633,nan
2384,3.633204936981201,nan
2385,3.5882272720336914,nan
2386,3.5949699878692627,nan
2387,3.5688629150390625,nan
2388,3.600248098373413,nan
2389,3.554973602294922,nan
2390,3.6026434898376465,nan
2391,3.5421314239501953,nan
2392,3.6268584728240967,nan
2393,3.6239371299743652,nan
2394,3.561028242111206,nan
2395,3.6153109073638916,nan
2396,3.6170730590820312,nan
2397,3.6130847930908203,nan
2398,3.626833438873291,nan
2399,3.5553221702575684,nan
2400,3.5867602825164795,nan
2401,3.570704936981201,nan
2402,3.597332000732422,nan
2403,3.593203067779541,nan
2404,3.6358633041381836,nan
2405,3.566969394683838,nan
2406,3.5721657276153564,nan
2407,3.5649302005767822,nan
2408,3.6046648025512695,nan
2409,3.5765342712402344,nan
2410,3.590632677078247,nan
2411,3.587796926498413,nan
2412,3.6098122596740723,nan
2413,3.5872280597686768,nan
2414,3.570307493209839,nan
2415,3.5656890869140625,nan
2416,3.652444839477539,nan
2417,3.5840234756469727,nan
2418,3.5998401641845703,nan
2419,3.570009231567383,nan
2420,3.612826347351074,nan
2421,3.6175425052642822,nan
2422,3.578599452972412,nan
2423,3.5850796699523926,nan
2424,3.580162763595581,nan
2425,3.575382709503174,nan
2426,3.5454888343811035,nan
2427,3.611147165298462,nan
2428,3.5366413593292236,nan
2429,3.6148340702056885,nan
2430,3.4893925189971924,nan
2431,3.5491316318511963,nan
2432,3.5855343341827393,nan
2433,3.6691970825195312,nan
2434,3.6055192947387695,nan
2435,3.599295139312744,nan
2436,3.5785608291625977,nan
2437,3.578096628189087,nan
2438,3.5360944271087646,nan
2439,3.6188571453094482,nan
2440,3.5644898414611816,nan
2441,3.586688280105591,nan
2442,3.58091402053833,nan
2443,3.575897693634033,nan
2444,3.57391357421875,nan
2445,3.611895799636841,nan
2446,3.532329797744751,nan
2447,3.577056884765625,nan
2448,3.5797388553619385,nan
2449,3.5769615173339844,nan
2450,3.5173215866088867,nan
2451,3.550729274749756,nan
2452,3.5941147804260254,nan
2453,3.584045648574829,nan
2454,3.619351625442505,nan
2455,3.551382303237915,nan
2456,3.582923650741577,nan
2457,3.5310587882995605,nan
2458,3.6642909049987793,nan
2459,3.5487477779388428,nan
2460,3.598419189453125,nan
2461,3.616669178009033,nan
2462,3.666123151779175,nan
2463,3.551497459411621,nan
2464,3.6373748779296875,nan
2465,3.6167678833007812,nan
2466,3.552687406539917,nan
2467,3.594053268432617,nan
2468,3.5594537258148193,nan
2469,3.5516905784606934,nan
2470,3.5237631797790527,nan
2471,3.5363664627075195,nan
2472,3.5729544162750244,nan
2473,3.5431137084960938,nan
2474,3.5936758518218994,nan
2475,3.590471029281616,nan
2476,3.5767343044281006,nan
2477,3.599996328353882,nan
2478,3.5548980236053467,nan
2479,3.603914976119995,nan
2480,3.5640385150909424,nan
2481,3.587618589401245,nan
2482,3.5549442768096924,nan
2483,3.552199125289917,nan
2484,3.5351014137268066,nan
2485,3.5530169010162354,nan
2486,3.5697598457336426,nan
2487,3.6063649654388428,nan
2488,3.54642391204834,nan
2489,3.572200059890747,nan
2490,3.5877139568328857,nan
2491,3.5808463096618652,nan
2492,3.5523829460144043,nan
2493,3.5900416374206543,nan
2494,3.6359641551971436,nan
2495,3.523822546005249,nan
2496,3.559753894805908,nan
2497,3.5379223823547363,nan
2498,3.5403807163238525,nan
2499,3.5277140140533447,nan
2500,3.5400331020355225,3.55989933013916
2501,3.597301959991455,nan
2502,3.588064193725586,nan
2503,3.58756947517395,nan
2504,3.535947799682617,nan
2505,3.5614311695098877,nan
2506,3.5593552589416504,nan
2507,3.571150302886963,nan
2508,3.5876331329345703,nan
2509,3.5602269172668457,nan
2510,3.5961833000183105,nan
2511,3.543117046356201,nan
2512,3.5447206497192383,nan
2513,3.568394184112549,nan
2514,3.5987026691436768,nan
2515,3.7760934829711914,nan
2516,3.6195764541625977,nan
2517,3.5994086265563965,nan
2518,3.6176199913024902,nan
2519,3.55594539642334,nan
2520,3.60846209526062,nan
2521,3.6076183319091797,nan
2522,3.611436128616333,nan
2523,3.569124221801758,nan
2524,3.5751872062683105,nan
2525,3.6165812015533447,nan
2526,3.570512056350708,nan
2527,3.648268222808838,nan
2528,3.6068928241729736,nan
2529,3.5946156978607178,nan
2530,3.553050994873047,nan
2531,3.6378347873687744,nan
2532,3.606931447982788,nan
2533,3.551771640777588,nan
2534,3.533231496810913,nan
2535,3.508418321609497,nan
2536,3.541996717453003,nan
2537,3.6013612747192383,nan
2538,3.5494563579559326,nan
2539,3.629800319671631,nan
2540,3.516510486602783,nan
2541,3.6144354343414307,nan
2542,3.568190574645996,nan
2543,3.534754753112793,nan
2544,3.5046939849853516,nan
2545,3.5447838306427,nan
2546,3.546405792236328,nan
2547,3.523676872253418,nan
2548,3.580118417739868,nan
2549,3.5963521003723145,nan
2550,3.5710608959198,nan
2551,3.6054372787475586,nan
2552,3.575063467025757,nan
2553,3.542590379714966,nan
2554,3.477993965148926,nan
2555,3.583577871322632,nan
2556,3.602659225463867,nan
2557,3.5539941787719727,nan
2558,3.5503957271575928,nan
2559,3.600266933441162,nan
2560,3.543752670288086,nan
2561,3.592569589614868,nan
2562,3.662200450897217,nan
2563,3.5328404903411865,nan
2564,3.5940747261047363,nan
2565,3.563627004623413,nan
2566,3.527202606201172,nan
2567,3.5790412425994873,nan
2568,3.482445478439331,nan
2569,3.5821125507354736,nan
2570,3.5605897903442383,nan
2571,3.547548770904541,nan
2572,3.566619873046875,nan
2573,3.5449862480163574,nan
2574,3.584507465362549,nan
2575,3.5347015857696533,nan
2576,3.5264196395874023,nan
2577,3.5660154819488525,nan
2578,3.5953502655029297,nan
2579,3.534410238265991,nan
2580,3.5563809871673584,nan
2581,3.5751538276672363,nan
2582,3.599259853363037,nan
2583,3.5339317321777344,nan
2584,3.554858684539795,nan
2585,3.570840835571289,nan
2586,3.548773765563965,nan
2587,3.5578675270080566,nan
2588,3.5742485523223877,nan
2589,3.530189275741577,nan
2590,3.5761923789978027,nan
2591,3.561262607574463,nan
2592,3.5440454483032227,nan
2593,3.556313991546631,nan
2594,3.554654836654663,nan
2595,3.5386195182800293,nan
2596,3.55147123336792,nan
2597,3.491262674331665,nan
2598,3.567110061645508,nan
2599,3.582615613937378,nan
2600,3.549276828765869,nan
2601,3.5004971027374268,nan
2602,3.5555992126464844,nan
2603,3.585264205932617,nan
2604,3.56595778465271,nan
2605,3.5625765323638916,nan
2606,3.5669007301330566,nan
2607,3.534193515777588,nan
2608,3.606175422668457,nan
2609,3.552522897720337,nan
2610,3.5689611434936523,nan
2611,3.5209920406341553,nan
2612,3.543030023574829,nan
2613,3.555022716522217,nan
2614,3.581958532333374,nan
2615,3.5346975326538086,nan
2616,3.4937663078308105,nan
2617,3.5645742416381836,nan
2618,3.532904863357544,nan
2619,3.5547640323638916,nan
2620,3.577242374420166,nan
2621,3.5439789295196533,nan
2622,3.549204111099243,nan
2623,3.5573763847351074,nan
2624,3.5170319080352783,nan
2625,3.5588693618774414,nan
2626,3.5709779262542725,nan
2627,3.584385633468628,nan
2628,3.5450825691223145,nan
2629,3.5797934532165527,nan
2630,3.5500900745391846,nan
2631,3.5894227027893066,nan
2632,3.5612661838531494,nan
2633,3.5714852809906006,nan
2634,3.5778579711914062,nan
2635,3.6044728755950928,nan
2636,3.516761302947998,nan
2637,3.5557010173797607,nan
2638,3.6185388565063477,nan
2639,3.5593199729919434,nan
2640,3.6109936237335205,nan
2641,3.563225269317627,nan
2642,3.540663003921509,nan
2643,3.5492467880249023,nan
2644,3.588501453399658,nan
2645,3.5760726928710938,nan
2646,3.521026134490967,nan
2647,3.5468125343322754,nan
2648,3.574589252471924,nan
2649,3.540731906890869,nan
2650,3.612799644470215,nan
2651,3.499234676361084,nan
2652,3.5512936115264893,nan
2653,3.574277400970459,nan
2654,3.5137622356414795,nan
2655,3.562808036804199,nan
2656,3.526759624481201,nan
2657,3.53255558013916,nan
2658,3.5741236209869385,nan
2659,3.6303787231445312,nan
2660,3.5466160774230957,nan
2661,3.524545192718506,nan
2662,3.491029739379883,nan
2663,3.622191905975342,nan
2664,3.5592615604400635,nan
2665,3.5167055130004883,nan
2666,3.5945677757263184,nan
2667,3.5689024925231934,nan
2668,3.57989764213562,nan
2669,3.596682548522949,nan
2670,3.5341434478759766,nan
2671,3.5841948986053467,nan
2672,3.534219980239868,nan
2673,3.550729274749756,nan
2674,3.7056150436401367,nan
2675,3.5812857151031494,nan
2676,3.5694315433502197,nan
2677,3.5149102210998535,nan
2678,3.539146900177002,nan
2679,3.535188913345337,nan
2680,3.6021690368652344,nan
2681,3.5300538539886475,nan
2682,3.5663061141967773,nan
2683,3.53456711769104,nan
2684,3.527146577835083,nan
2685,3.506869316101074,nan
2686,3.5455501079559326,nan
2687,3.5581750869750977,nan
2688,3.5814168453216553,nan
2689,3.513667345046997,nan
2690,3.4948997497558594,nan
2691,3.5602424144744873,nan
2692,3.5292282104492188,nan
2693,3.595369815826416,nan
2694,3.5401458740234375,nan
2695,3.523146152496338,nan
2696,3.542752265930176,nan
2697,3.5310957431793213,nan
2698,3.5730607509613037,nan
2699,3.5617198944091797,nan
2700,3.582587480545044,nan
2701,3.537707805633545,nan
2702,3.514540672302246,nan
2703,3.6090173721313477,nan
2704,3.567049026489258,nan
2705,3.5377840995788574,nan
2706,3.540654182434082,nan
2707,3.5741100311279297,nan
2708,3.673156499862671,nan
2709,3.553288698196411,nan
2710,3.523677110671997,nan
2711,3.5228638648986816,nan
2712,3.5460703372955322,nan
2713,3.5101213455200195,nan
2714,3.5385475158691406,nan
2715,3.531308174133301,nan
2716,3.4862875938415527,nan
2717,3.5380032062530518,nan
2718,3.5077173709869385,nan
2719,3.5576305389404297,nan
2720,3.549419403076172,nan
2721,3.5888280868530273,nan
2722,3.5362706184387207,nan
2723,3.4864439964294434,nan
2724,3.519521951675415,nan
2725,3.585606575012207,nan
2726,3.559208393096924,nan
2727,3.52694034576416,nan
2728,3.5395398139953613,nan
2729,3.536187171936035,nan
2730,3.4980690479278564,nan
2731,3.563822031021118,nan
2732,3.5197718143463135,nan
2733,3.504912853240967,nan
2734,3.6284303665161133,nan
2735,3.514092206954956,nan
2736,3.568869113922119,nan
2737,3.5837740898132324,nan
2738,3.5500526428222656,nan
2739,3.494234323501587,nan
2740,3.529247522354126,nan
2741,3.532181978225708,nan
2742,3.566591739654541,nan
2743,3.523176908493042,nan
2744,3.5642638206481934,nan
2745,3.5190975666046143,nan
2746,3.57236385345459,nan
2747,3.5150063037872314,nan
2748,3.5222561359405518,nan
2749,3.5147855281829834,nan
2750,3.5014712810516357,3.522160053253174
2751,3.5080811977386475,nan
2752,3.503312826156616,nan
2753,3.5127124786376953,nan
2754,3.5282483100891113,nan
